Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
172,3.37,-0.25,3.113,0.20931,0.0004806,2.5e-06,0.066195,0.003
173,3.55,-0.14,3.11,0.20931,0.00048,2.9e-06,0.068274,0.003
174,4.15,-0.29,3.1085,0.2093,0.0004795,2.9e-06,0.070888,0.002
175,3.95,-0.22,3.1113,0.2093,0.0004783,3e-06,0.073704,0.002
176,3.54,-0.23,3.114,0.20931,0.0004785,2.9e-06,0.072769,0.003
177,3.73,-0.21,3.1159,0.20931,0.000478,2.7e-06,0.06419,0.002
178,3.77,-0.22,3.1155,0.20931,0.0004778,2.8e-06,0.064837,0.003
179,3.7,-0.25,3.114,0.20931,0.0004785,2.8e-06,0.06689,0.002
180,3.44,-0.22,3.1155,0.20931,0.0004785,2.7e-06,0.066824,0.003
181,3.17,-0.12,3.1159,0.20932,0.0004777,2.7e-06,0.066737,0.002
182,3.85,-0.28,3.1098,0.20931,0.0004775,2.4e-06,0.067884,0.003
183,3.88,-0.06,3.1085,0.2093,0.0004774,2.2e-06,0.072967,0.004
184,3.85,-0.2,3.1034,0.20931,0.0004769,2.5e-06,0.076856,0.003
185,3.87,-0.3,3.0994,0.2093,0.0004766,2.7e-06,0.076838,0.003
186,3.98,-0.21,3.0921,0.2093,0.0004767,3e-06,0.071551,0.003
187,3.52,-0.04,3.0899,0.20931,0.0004766,3.1e-06,0.070026,0.002
188,3.84,-0.23,3.0926,0.20931,0.0004767,3e-06,0.070458,0.002
189,4.04,-0.05,3.0957,0.2093,0.0004757,2.4e-06,0.071316,0.002
190,4.15,-0.27,3.0972,0.2093,0.0004758,2.2e-06,0.068734,0.002
191,3.58,-0.23,3.0965,0.20931,0.0004766,2.1e-06,0.072068,0.002
192,3.92,-0.07,3.1008,0.2093,0.0004765,2.1e-06,0.072546,0.002
193,4.23,-0.2,3.1004,0.2093,0.0004767,1.7e-06,0.073574,0.002
194,3.98,-0.15,3.1059,0.2093,0.0004765,1.5e-06,0.07307,0.002
195,3.38,-0.19,3.1039,0.20931,0.0004755,1.7e-06,0.072325,0.002
196,3.44,-0.1,3.1067,0.20931,0.0004752,1.8e-06,0.072938,0.002
197,4.02,-0.19,3.1052,0.2093,0.0004747,2.1e-06,0.068143,0.002
198,3.73,-0.15,3.1036,0.20931,0.0004746,2.2e-06,0.065435,0.001
199,3.64,-0.2,3.1021,0.20931,0.0004746,2.4e-06,0.063418,0.002
200,3.86,-0.24,3.1006,0.20931,0.0004748,2.5e-06,0.064278,0.002
201,3.87,-0.17,3.0989,0.20931,0.0004761,2.3e-06,0.066151,0.002
202,4.36,-0.18,3.0962,0.2093,0.0004764,2.1e-06,0.06957,0.002
203,4.26,-0.19,3.0931,0.2093,0.0004774,2.1e-06,0.066782,0.002
204,4.31,-0.1,3.095,0.2093,0.0004775,2.3e-06,0.068554,0.002
205,4.41,-0.15,3.1002,0.2093,0.0004781,2.2e-06,0.070144,0.002
206,4.61,-0.13,3.0981,0.20929,0.0004785,2.2e-06,0.067001,0.002
207,4.24,-0.16,3.0983,0.2093,0.0004796,2.7e-06,0.065241,0.002
208,4.26,-0.12,3.099,0.2093,0.0004805,2.8e-06,0.071631,0.003
209,5.05,-0.11,3.0983,0.20928,0.0004811,2.8e-06,0.07581,0.003
210,4.35,-0.18,3.0998,0.20929,0.0004824,3e-06,0.079411,0.005
211,4.07,-0.16,3.1014,0.2093,0.0004833,3e-06,0.080074,0.003
212,4.96,-0.14,3.1011,0.20928,0.0004842,2.9e-06,0.078254,0.004
213,4.83,-0.24,3.1039,0.20929,0.0004849,2.7e-06,0.079295,0.005
214,4.78,-0.22,3.1018,0.20929,0.0004853,2.7e-06,0.078882,0.003
215,4.59,-0.22,3.1029,0.20929,0.0004861,2.7e-06,0.078712,0.004
216,4.69,-0.08,3.1044,0.20929,0.0004863,2.6e-06,0.079159,0.005
217,5.18,-0.01,3.1039,0.20928,0.0004872,2.4e-06,0.073639,0.005
218,5.49,-0.16,3.1009,0.20927,0.0004872,2.6e-06,0.076391,0.005
219,4.98,-0.05,3.1005,0.20928,0.0004871,3e-06,0.080145,0.007
220,5.25,-0.19,3.0984,0.20928,0.0004871,3.4e-06,0.079095,0.006
221,4.22,-0.15,3.1001,0.2093,0.000487,3.8e-06,0.077743,0.004
222,5,-0.23,3.103,0.20928,0.0004864,3.9e-06,0.080244,0.005
223,4.56,-0.16,3.1035,0.20929,0.0004859,3.9e-06,0.082112,0.004
224,4.47,-0.05,3.1023,0.20929,0.0004862,3.8e-06,0.081735,0.004
225,4.67,-0.17,3.0974,0.20929,0.0004867,3.5e-06,0.08015,0.003
226,4.54,-0.12,3.0997,0.20929,0.000487,3.4e-06,0.080193,0.003
227,4.46,-0.11,3.1011,0.20929,0.0004878,3.3e-06,0.079882,0.003
228,5.15,-0.18,3.0997,0.20928,0.0004889,3.5e-06,0.079915,0.004
229,5.69,-0.15,3.1013,0.20927,0.0004902,3.5e-06,0.080433,0.002
230,6.09,-0.19,3.1044,0.20926,0.0004916,3.2e-06,0.077154,0.003
231,5.66,-0.09,3.1029,0.20927,0.0004933,2.8e-06,0.076451,0.003
232,5.98,-0.11,3.0985,0.20926,0.0004936,2.6e-06,0.076237,0.003
233,5.98,-0.22,3.0975,0.20926,0.0004945,2.7e-06,0.070566,0.002
234,6.09,-0.17,3.0984,0.20926,0.0004945,2.8e-06,0.072373,0.003
235,5.82,-0.18,3.1027,0.20927,0.0004937,2.8e-06,0.075128,0.002
236,5,-0.14,3.1056,0.20928,0.0004929,2.8e-06,0.071034,0.003
237,5.99,-0.11,3.1035,0.20926,0.0004923,2.6e-06,0.068256,0.003
238,5.36,-0.26,3.1046,0.20928,0.0004913,2.6e-06,0.063865,0.003
239,5.66,-0.14,3.1026,0.20927,0.0004905,2.3e-06,0.069163,0.003
240,4.82,-0.25,3.0975,0.20929,0.0004891,2.5e-06,0.076342,0.002
241,4.36,-0.17,3.0967,0.20929,0.000488,2.9e-06,0.07907,0.005
242,4.28,-0.25,3.1007,0.2093,0.0004871,3e-06,0.078512,0.004
243,4.82,-0.27,3.0987,0.20929,0.0004866,2.9e-06,0.072906,0.005
244,4.73,-0.13,3.0959,0.20929,0.0004869,3.2e-06,0.075343,0.004
245,4.87,-0.16,3.0951,0.20928,0.0004872,3.3e-06,0.076716,0.005
246,4.45,-0.22,3.0893,0.20929,0.0004876,3.2e-06,0.07789,0.004
247,5.04,-0.08,3.0871,0.20928,0.0004886,3e-06,0.079377,0.004
248,4.85,-0.17,3.088,0.20928,0.0004892,3.2e-06,0.072177,0.004
249,5.16,-0.07,3.087,0.20928,0.0004898,3.5e-06,0.073575,0.004
250,4.94,-0.21,3.0929,0.20928,0.00049,3.7e-06,0.076684,0.004
251,5.1,-0.1,3.0923,0.20928,0.0004899,4e-06,0.074198,0.004
252,4.95,-0.11,3.0901,0.20928,0.0004898,4e-06,0.068262,0.004
253,4.96,-0.1,3.0905,0.20928,0.00049,4e-06,0.068562,0.003
254,4.37,-0.15,3.0951,0.20929,0.0004898,4.1e-06,0.068302,0.004
255,4.27,-0.17,3.0947,0.20929,0.0004895,4e-06,0.070036,0.003
256,5.12,-0.18,3.0956,0.20928,0.0004891,3.8e-06,0.067534,0.004
257,5.18,-0.12,3.1,0.20928,0.000489,3.8e-06,0.066301,0.004
258,4.47,-0.2,3.102,0.20929,0.0004884,4.3e-06,0.068681,0.004
259,5.03,-0.14,3.1045,0.20928,0.0004886,4.3e-06,0.067104,0.003
260,4.53,-0.07,3.1044,0.20929,0.0004889,4.2e-06,0.068215,0.004
261,5.01,-0.22,3.1057,0.20928,0.0004903,4e-06,0.070378,0.004
262,5.06,-0.11,3.1045,0.20928,0.0004917,3.7e-06,0.072771,0.003
263,5.2,-0.2,3.1041,0.20928,0.000493,3.6e-06,0.077148,0.004
264,5.72,-0.2,3.1013,0.20927,0.0004941,3.5e-06,0.07304,0.003
265,5.46,-0.11,3.1043,0.20927,0.000495,3.4e-06,0.065658,0.002
266,5.53,-0.24,3.1048,0.20927,0.0004959,3.1e-06,0.07258,0.003
267,5.83,-0.14,3.107,0.20927,0.0004957,2.7e-06,0.074905,0.003
268,5.74,-0.16,3.1049,0.20927,0.000495,2.8e-06,0.075463,0.003
269,5.29,-0.18,3.1021,0.20928,0.0004943,2.9e-06,0.079447,0.003
270,5.39,-0.07,3.0956,0.20927,0.000493,2.9e-06,0.081461,0.004
271,5.51,-0.26,3.0932,0.20927,0.0004927,2.5e-06,0.08143,0.003
272,4.77,-0.09,3.0939,0.20929,0.0004928,2.3e-06,0.080844,0.004
273,5.18,-0.14,3.0924,0.20928,0.0004934,2.4e-06,0.080521,0.003
274,4.83,-0.21,3.0867,0.20928,0.0004938,2.4e-06,0.079268,0.003
275,4.94,-0.1,3.0806,0.20928,0.0004939,2.6e-06,0.076471,0.003
276,5.21,-0.19,3.0812,0.20928,0.0004938,2.9e-06,0.076779,0.004
277,5.58,-0.22,3.078,0.20927,0.0004936,2.9e-06,0.07581,0.004
278,5.63,-0.18,3.0763,0.20927,0.0004943,3.4e-06,0.078199,0.004
279,5.38,-0.24,3.0771,0.20927,0.0004952,3.6e-06,0.082206,0.003
280,5.36,-0.05,3.0835,0.20927,0.0004963,3.9e-06,0.081863,0.003
281,5.73,-0.15,3.0864,0.20927,0.0004975,4.1e-06,0.08086,0.004
282,5.87,-0.1,3.0905,0.20926,0.0004983,4.3e-06,0.081587,0.003
283,6.59,-0.21,3.0964,0.20925,0.0004991,4e-06,0.082096,0.003
284,6.12,-0.22,3.1015,0.20926,0.0005003,4.2e-06,0.082651,0.003
285,6.01,-0.15,3.105,0.20926,0.0005012,4.5e-06,0.082122,0.002
286,5.73,-0.26,3.104,0.20927,0.0005008,4.2e-06,0.081549,0.003
287,5.52,-0.15,3.1059,0.20927,0.0005005,4.3e-06,0.08322,0.002
288,5.63,-0.08,3.1083,0.20927,0.0004992,4.4e-06,0.0817,0.003
289,5.44,-0.24,3.1079,0.20927,0.0004969,4.1e-06,0.075435,0.003
290,4.85,-0.13,3.1063,0.20928,0.0004948,3.5e-06,0.073681,0.003
291,5.28,-0.14,3.1054,0.20928,0.0004937,3.4e-06,0.077284,0.002
292,4.6,-0.26,3.1041,0.20929,0.0004925,3.4e-06,0.075122,0.002
293,4.79,-0.22,3.0998,0.20928,0.0004912,3.4e-06,0.073636,0.002
294,5,-0.14,3.1013,0.20928,0.0004899,3.4e-06,0.077895,0.002
295,4.18,-0.21,3.1003,0.2093,0.0004885,3.5e-06,0.080671,0.002
296,4.44,-0.13,3.0984,0.20929,0.000487,3.7e-06,0.079719,0.002
297,3.78,-0.18,3.0995,0.2093,0.0004856,3.7e-06,0.074293,0.002
298,4.27,-0.24,3.0963,0.2093,0.0004851,3.6e-06,0.075726,0.002
299,4.41,-0.2,3.0961,0.20929,0.0004852,3.4e-06,0.073015,0.002
300,4.68,-0.2,3.0965,0.20929,0.0004852,3.1e-06,0.073412,0.002
301,4.43,-0.12,3.0937,0.20929,0.0004853,2.9e-06,0.073886,0.001
302,4.19,-0.07,3.0922,0.2093,0.0004853,2.9e-06,0.074007,0.002
303,4.39,-0.21,3.0956,0.20929,0.000485,3.1e-06,0.07497,0.002
304,4.2,-0.11,3.0952,0.2093,0.0004855,3.3e-06,0.075569,0.003
305,4.47,-0.11,3.0951,0.20929,0.0004855,3.5e-06,0.074608,0.002
306,4.72,-0.21,3.097,0.20929,0.0004863,3.6e-06,0.077184,0.001
307,4.79,-0.18,3.0939,0.20929,0.0004862,3.2e-06,0.077285,0.002
308,4.52,-0.17,3.0961,0.20929,0.0004861,2.9e-06,0.072961,0.001
309,4.08,-0.12,3.0965,0.2093,0.0004855,3.5e-06,0.068875,0.002
310,4.53,-0.08,3.0921,0.20929,0.0004852,3.7e-06,0.071056,0.001
311,4.45,-0.11,3.0947,0.20929,0.000485,3.6e-06,0.074132,0.002
312,4.11,-0.23,3.0989,0.2093,0.0004849,3.7e-06,0.071799,0.002
313,4.22,-0.15,3.0975,0.2093,0.0004851,3.8e-06,0.07408,0.002
314,4.3,-0.18,3.0957,0.20929,0.0004853,3.6e-06,0.07649,0.002
315,4.31,-0.13,3.0978,0.20929,0.0004863,3.3e-06,0.075205,0.002
316,4.76,-0.13,3.0978,0.20929,0.0004872,3.4e-06,0.07592,0.002
317,4.75,-0.12,3.0973,0.20929,0.0004881,3.3e-06,0.07074,0.002
318,4.83,-0.12,3.0958,0.20928,0.0004888,3.4e-06,0.072117,0.003
319,4.84,-0.18,3.0962,0.20928,0.0004889,3.7e-06,0.073893,0.001
320,4.45,-0.16,3.0972,0.20929,0.000489,3.6e-06,0.07082,0.003
321,4.87,-0.08,3.0971,0.20928,0.0004896,3.5e-06,0.069958,0.002
322,4.73,-0.2,3.0927,0.20929,0.0004898,3.1e-06,0.075409,0.003
323,4.55,-0.16,3.0902,0.20929,0.0004905,3.2e-06,0.073488,0.001
324,4.77,-0.2,3.09,0.20928,0.0004915,3.4e-06,0.078369,0.003
325,4.52,-0.12,3.0892,0.20929,0.0004919,3.5e-06,0.081438,0.003
326,4.84,-0.19,3.0887,0.20928,0.0004931,3.5e-06,0.083514,0.002
327,5.3,-0.11,3.0911,0.20927,0.0004942,4e-06,0.082923,0.003
328,5.37,-0.17,3.0926,0.20927,0.0004953,4.1e-06,0.082079,0.003
329,5.2,-0.1,3.0913,0.20928,0.0004958,4.1e-06,0.082805,0.002
330,5.36,-0.04,3.0933,0.20927,0.0004969,4e-06,0.079589,0.001
331,5.51,-0.23,3.0912,0.20927,0.0004981,3.7e-06,0.081687,0.002
332,5.48,-0.14,3.0929,0.20927,0.0004988,3.9e-06,0.081899,0.001
333,4.55,-0.1,3.0932,0.20929,0.0004987,3.8e-06,0.078835,0.001
334,5.16,-0.21,3.0933,0.20928,0.0004988,4.1e-06,0.078673,0.002
335,5.22,-0.12,3.0874,0.20927,0.0004984,3.9e-06,0.079048,0.002
336,5.04,-0.12,3.0874,0.20928,0.0004985,3.8e-06,0.079187,0.003
337,5.17,-0.14,3.0831,0.20928,0.0004986,3.7e-06,0.077043,0.003
338,5.49,-0.23,3.0786,0.20927,0.0004986,3.7e-06,0.07566,0.002
339,5.51,-0.2,3.0795,0.20927,0.0004986,3.6e-06,0.074223,0.002
340,5.38,-0.17,3.079,0.20927,0.0004981,3.4e-06,0.073769,0.003
341,4.91,-0.11,3.0781,0.20928,0.0004976,3.2e-06,0.074933,0.002
342,5.06,-0.13,3.0758,0.20928,0.0004974,3e-06,0.077704,0.003
343,4.89,-0.08,3.0743,0.20928,0.0004969,2.9e-06,0.079354,0.002
344,5.28,-0.12,3.0751,0.20927,0.0004974,2.9e-06,0.075051,0.002
345,5.4,0.01,3.0786,0.20927,0.0004967,2.6e-06,0.076591,0.002
346,5.25,-0.18,3.0794,0.20928,0.0004954,2.5e-06,0.074733,0.002
347,4.42,-0.23,3.0836,0.20929,0.0004943,2.6e-06,0.071798,0.002
348,4.86,-0.17,3.0881,0.20928,0.0004934,2.5e-06,0.078685,0.002
349,4.72,-0.11,3.0914,0.20929,0.0004928,2.3e-06,0.076826,0.001
350,5.28,-0.22,3.0937,0.20928,0.0004915,2.6e-06,0.079498,0.002
351,4.78,-0.07,3.0963,0.20929,0.0004902,2.6e-06,0.080847,0.002
352,3.78,-0.18,3.0981,0.2093,0.0004894,2.6e-06,0.073904,0.001
353,4.17,-0.21,3.099,0.2093,0.0004879,2.7e-06,0.072113,0.001
354,3.88,-0.23,3.0951,0.2093,0.0004866,2.8e-06,0.073634,0.002
355,4.24,-0.19,3.0992,0.2093,0.0004862,2.9e-06,0.078111,0.002
356,3.99,-0.09,3.0991,0.2093,0.000485,3e-06,0.080843,0.001
357,3.98,-0.22,3.0976,0.2093,0.0004837,3e-06,0.078183,0.001
358,4.16,-0.17,3.0965,0.2093,0.0004834,3e-06,0.078696,0.002
359,4.1,-0.03,3.0904,0.2093,0.0004825,3.1e-06,0.077976,0.001
360,3.88,-0.25,3.0897,0.2093,0.0004822,3.1e-06,0.078435,0.002
361,3.92,-0.18,3.0908,0.2093,0.000482,2.9e-06,0.075051,0.002
362,3.84,-0.1,3.0881,0.2093,0.0004811,2.5e-06,0.074344,0.003
363,4.01,-0.19,3.0889,0.2093,0.0004803,1.9e-06,0.083442,0.002
364,3.89,-0.11,3.0931,0.2093,0.0004802,2.1e-06,0.088403,0.002
365,3.61,-0.16,3.0877,0.20931,0.0004803,2.1e-06,0.083687,0.002
366,3.66,-0.11,3.0897,0.20931,0.00048,2.1e-06,0.081943,0.003
367,3.7,-0.21,3.0913,0.20931,0.0004796,1.9e-06,0.083184,0.002
368,3.44,-0.14,3.0906,0.20931,0.0004795,2e-06,0.079414,0.001
369,3.79,-0.2,3.0953,0.20931,0.0004793,2.2e-06,0.073111,0.002
370,2.98,-0.11,3.0946,0.20932,0.0004786,2.3e-06,0.077111,0.001
371,3.74,-0.04,3.096,0.20931,0.0004787,2.6e-06,0.076391,0.001
372,3.47,-0.14,3.0993,0.20931,0.0004784,3e-06,0.077084,0.001
373,3.49,-0.15,3.1011,0.20931,0.0004786,2.9e-06,0.075505,0.002
374,3.79,-0.11,3.1015,0.20931,0.0004782,3.1e-06,0.077008,0.001
375,4.04,-0.13,3.1049,0.2093,0.0004772,3e-06,0.079128,0.002
376,3.98,-0.09,3.1054,0.2093,0.0004767,3e-06,0.080749,0.003
377,3.48,-0.2,3.1062,0.20931,0.0004756,3.1e-06,0.083354,0.003
378,3.52,-0.27,3.1102,0.20931,0.0004746,3.1e-06,0.082549,0.003
379,3.31,-0.3,3.1078,0.20932,0.0004737,2.8e-06,0.077233,0.004
380,3.68,-0.25,3.1038,0.20931,0.0004737,3e-06,0.081564,0.003
381,3.51,-0.18,3.1017,0.20931,0.0004736,3.3e-06,0.084232,0.003
382,3.15,-0.07,3.1003,0.20932,0.0004738,3.3e-06,0.085309,0.003
383,3.6,-0.14,3.1008,0.20931,0.0004736,3.2e-06,0.083967,0.002
384,3.31,-0.21,3.099,0.20932,0.0004728,3.1e-06,0.082624,0.003
385,3.38,-0.2,3.1012,0.20931,0.0004731,3e-06,0.080231,0.003
386,3.45,-0.16,3.0953,0.20931,0.0004738,2.7e-06,0.076574,0.002
387,3.82,-0.23,3.0926,0.20931,0.0004737,2.9e-06,0.076193,0.002
388,3.79,-0.27,3.0927,0.20931,0.0004738,3e-06,0.079878,0.002
389,2.82,-0.13,3.0959,0.20932,0.0004738,2.8e-06,0.081191,0.003
390,3.42,-0.17,3.0983,0.20931,0.0004746,2.6e-06,0.079611,0.002
391,3.59,-0.13,3.0961,0.20931,0.0004748,2.5e-06,0.076081,0.002
392,3.61,-0.11,3.0951,0.20931,0.0004758,2.6e-06,0.083204,0.002
393,3.38,-0.17,3.0964,0.20931,0.0004767,2.8e-06,0.078541,0.003
394,4.18,-0.14,3.0972,0.2093,0.000478,2.5e-06,0.076855,0.002
